ADRAR,5907,224035,39.1
CHLEF,65995,1113678,17.4
LAGHOUAT,7937,115937,18.8
O.E.BOUAGHI,60987,148000,13.1
BATNA,56000,147941,11.0
BEJAIA,5306,79324,14.9
BISKRA,12450,505121,40.6
BEC HAR,273,8100,30.0
BLIDA,6841,180839,26.4
BOUIRA,39194,1096578,28.0
TAMAN RASSET,515,2661,5.5
TEBESSA,87000,379393,10.0
TLEMCEN,51150,612850,12.0
TIARET,135000,1904000,15.6
TIZI.OUZOU,6235,158851,25.7
ALGER,1844,51969,28.5
DJELFA,18000,84700,24.9
JIJEL,625,15553,24.9
SETIF,122954,660500,9.4
SAIDA,27582,283057,12.3
SKIKDA,26239,570548,22.0
SBABBES,48360,523524,11.4
ANNABA,12355,409622,33.2
GUELMA,63037,1077332,18.0
CONSTANTINE,52380,763978,15.1
MEDEA,70207,990477,16.5
MOSTAGANEM,5300,88212,16.8
MSILA,16215,171300,22.9
MA SCARA,30200,178000,10.4
OUARGLA,1755,64486,36.8
ORAN,9899,88648,9.4
EL-BAYADH,2494,11125,21.3
ILLIZI,4,108,27.7
B.B.ARRERIDJ,62465,59000,7.9
BOUMERDES,3530,100463,28.5
EL-TARF,22000,496340,23.0
TINDOUF,0,0,0.0
TISSEMSlLT,51800,648100,14.6
EL-OUED,12000,504000,42.0
KHENCHELA,61700,520786,16.5
SOUK-AHRAS,75000,287182,6.2
TIPAZA,13392,354581,27.7
MILA,64968,1024232,23.1
AIN-DEFLA,57300,1150000,21.3
NAAMA,67,1875,28.0
A.TEMOUCHENT,50640,877190,17.9
GHARDAIA,3789,156550,41.3
RELIZANE,73802,1018824,15.3
