ADRAR,672,170114,253.2
CHLEF,587,372424,634.2
LAGHOUAT,350,112500,321.4
O.E.BOUAGHI,200,60000,300.0
BATNA,280,61140,218.2
BEJAIA,335,84885,253.1
BISKRA,2503,3664280,1464.0
BECHAR,240,36012,150.0
BLIDA,109,58195,531.5
BOUIRA,202,59194,292.7
TAMANRASSET,220,44460,202.5
TEBESSA,110,13360,121.5
TLEMCEN,1010,717500,710.4
TIARET,220,66000,300.0
TIZI-OUZOU,168,48209,286.6
ALGER,949,523840,552.1
DJELFA,285,42000,147.4
JIJEL,669,420250,628.6
SETIF,608,203421,334.5
SAIDA,588,263600,448.3
SKIKDA,413,123750,300.0
S.B.ABBES,310,170500,550.0
ANNABA,0,0,0.0
GUELMA,184,67490,366.8
CONSTANTINE,23,4600,204.4
MEDEA,598,135840,227.2
MOSTAGANEM,2396,1327485,554.2
M'SILA,375,142800,380.8
MASCARA,350,86600,247.4
OUARGLA,218,51057,233.9
ORAN,232,69842,300.9
EL-BAYADH,137,47895,349.6
ILLIZI,16,1766,110.0
B.B.ARRERIDJ,144,19935,138.7
BOUMERDES,496,266412,536.9
EL-TARF,0,0,0.0
TINDOUF,7,4440,672.7
TISSEMSILT,112,28884,257.9
EL-OUED,3397,2398000,705.9
KHENCHELA,304,136700,449.7
SOUK-AHRAS,311,86520,278.2
TIPAZA,2492,1539070,617.7
MILA,210,71806,341.2
AIN-DEFLA,595,512750,861.8
NAAMA,75,20514,273.5
A.TEMOUCHENT,957,341574,356.9
GHARDAIA,30,4359,145.3
RELIZANE,308,96815,314.8
