ADRAR,1020,222914,218.6
CHLEF,891,815600,915.1
LAGHOUAT,350,105000,300.0
O.E.BOUAGHI,260,51032,196.5
BATNA,511,117300,229.5
BEJAIA,256,63210,247.4
BISKRA,2189,3071910,1403.3
BECHAR,211,38777,183.9
BLIDA,107,53740,503.7
BOURA,149,32994,221.4
TAMANRASSET,134,27127,202.4
TEBESSA,162,23950,147.8
TLEMCEN,980,663600,677.1
TIARET,350,98000,280.0
TIZI-OUZOU,156,36950,237.4
ALGER,1168,658165,563.5
DJELFA,196,29200,149.0
JIJEL,449,293265,653.4
SETIF,705,224030,317.9
SAIDA,256,100910,394.2
SKIKDA,546,153000,280.2
S.B.ABBES,242,129990,537.1
ANNABA,0,0,0.0
GUELMA,214,79440,371.2
CONSTANTINE,17,3190,193.3
MEDEA,511,100410,196.5
MOSTAGANEM,1717,1031064,600.7
M'SILA,388,240800,620.6
MASCARA,286,80210,280.5
ÔUARGLA,187,29402,157.3
ORAN,183,59343,324.8
EL-BAYADH,73,15709,216.7
ILLIZI,11,1179,109.9
B.B.ARRERIDJ,137,20985,153.2
BOUMERDES,647,379800,587.0
EL.TARF,5,500,100.0
TINDOUF,9,6572,723.8
TISSEMSILT,39,1414,36.7
EL.OUED,2520,1785000,708.3
KHENCHELA,177,39186,221.4
SOUK.AHRAS,550,181500,330.0
TIPAZA,1607,883860,550.0
MILA,142,43200,305.3
AIN.DEFLA,474,365000,770.0
NAAMA,192,38301,199.5
A.TEMOUCHENT,846,309370,365.7
GHARDAIA,55,8186,148.8
RELIZANE,286,91417,320.2
