ADRAR,411,80204,195
CHLEF,4193,1262540,301.1
LAGHOUAT,3045,861350,282.9
O.E.BOUAGHI,200,52300,261.5
BATNA,1239,368890,297.8
BEJAIA,170,36590,214.9
BISKRA,328,94100,286.9
BECHAR,297,63400,213.5
BLIDA,580,277720,478.8
BOUIRA,6093,2104192,345.4
TAMANRASSET,55,8467,153.9
TEBESSA,3376,1603500,475.0
TLEMCEN,5606,1762100,314.3
TIARET,6470,2323442,359.1
TIZI-OUZOU,661,202295,306.0
ALGER,1037,409650,394.9
DJELFA,5752,1644220,285.9
JIJEL,641,189989,296.4
SETIF,1481,416344,281.1
SAIDA,4047,1194410,295.1
SKIKDA,6020,1617730,268.7
S.B.ABBES,2476,641867,259.2
ANNABA,359,132615,369.4
GUELMA,331,103409,312.7
CONSTANTINE,101,30850,307.0
MEDEA,2366,601910,254.4
MOSTAGANEM,16189,5245110,324.0
M'SILA,915,281010,307.1
MASCARA,14609,3878400,265.5
OUARGLA,1976,583873,295.5
ORAN,193,45873,237.4
EL-BAYADH,2366,684290,289.2
ILLIZI,3,417,150.0
B.B.ARRERIDJ,82,20525,250.3
BOUMERDES,2486,772507,310.7
EL-TARF,591,203600,344.8
TINDOUF,5,840,168.0
TISSEMSILT,275,71816,261.6
EL-OUED,37000,12140000,328.1
KHENCHELA,114,26930,237.3
SOUK-AHRAS,159,41465,260.6
TIPAZA,1517,488908,322.3
MILA,1169,456590,390.6
AIN-DEFLA,17008,6062127,356.4
NAAMA,423,103440,244.5
A.TEMOUCHENT,244,72455,296.9
GHARDAIA,490,143000,291.8
RELIZANE,2718,795240,292.6
