TIARET,135000,2488000,18.6
SETIF,127416.0,2458253.0,19.3
GUELMA,66035.0,2149081.0,32.8
MILA,65295.0,1968262.0,30.3
CONSTANTINE,54097.0,1907808.0,35.4
AIN-DEFLA,55556.0,1527458.0,27.7
RELIZANE,78927.0,1442279.0,18.3
CHLEF,65888.0,1438090.0,21.9
BOUIRA,43925.0,1422807.0,32.4
MEDEA,69394.0,1401337.0,21.6
A.TEMOUCHENT,51400.0,1172100.0,22.9
TISSEMSILT,56640.0,1046096.0,18.6
SOUK-AHRAS,78422.0,1018962.0,13.0
TLEMCEN,53000.0,874980.0,16.5
B.B.ARRERIDJ,59097.0,787730.0,13.4
SAIDA,32338.0,658410.0,20.4
MASCARA,42500.0,637000.0,15.0
O.E.BOUAGHI,59200.0,630000.0,12.2
S.B.ABBES,38771.0,620048.0,16.0
SKIKDA,26550.0,583341.0,22.0
KHENCHELA,54815.0,574450.0,14.2
BATNA,50214.0,554063.0,14.5
BISKRA,12777.0,502310.0,39.3
EL-TARF,22338.0,488681.0,23.0
ANNABA,12835.0,390863.0,0.1
ADRAR,10089.0,375243.0,37.4
TIPAZA,13915.0,346873.0,25.7
TEBESSA,83000.0,326100.0,13.3
EL-OUED,10401.0,270000.0,27.2
ORAN,9957.0,217316.0,21.8
GHARDAIA,4533.0,196752.0,43.4
BLIDA,6485.0,174108.0,27.4
TIZI-OUZOU,7240.0,157341.0,22.3
M'SILA,10020.0,157000.0,23.8
MOSTAGANEM,6106.0,152792.0,25.0
BEJAIA,5483.0,130867.0,24.1
LAGHOUAT,6066.0,128070.0,30.0
DJELFA,9913.0,121330.0,24.3
BOUMERDES,3622.0,92248.0,25.7
OUARGLA,2002.0,72023.0,36.6
ALGER,1691.0,48460.0,29.3
EL-BAYADH,1778.0,35210.0,25.2
JIJEL,765.0,18160.0,23.7
TAMANRASSET,515.0,11343.0,22.0
BECHAR,180.0,4779.0,26.6
NAAMA,125.0,1609.0,14.6
ILLIZI,6.0,174.0,27.3
TINDOUF,0.0,0.0,0.0
,,662087.6458333334,
