BISKRA,796,625540,785.9
MOSTAGANEM,1310.0,528580.0,403.5
SETIF,419.0,239192.0,570.3
TLEMCEN,780.0,193174.0,247.7
JIJEL,295.0,190774.0,646.5
TIPAZA,554.0,189221.0,341.5
ALGER,512.0,145340.0,283.7
BOUMERDES,413.0,139510.0,337.8
MASCARA,615.0,122100.0,198.5
BLIDA,218.0,109996.0,504.8
LAGHOUAT,322.0,97090.0,301.5
TIARET,368.0,81100.0,220.3
SKIKDA,505.0,79473.0,157.4
SAIDA,328.0,78650.0,240.2
A.TEMOUCHENT,284.0,63514.0,223.7
ANNABA,429.0,60095.0,140.1
MILA,153.0,48971.0,319.2
BATNA,276.0,46741.0,169.2
S.B.ABBES,194.0,42874.0,221.0
EL.OUED,125.0,40000.0,320.0
O.E.BOUAGHI,193.0,28850.0,149.7
M'SILA,120.0,28000.0,233.3
KHENCHELA,126.0,24494.0,194.4
EL.TARF,170.0,22480.0,132.2
AIN.DEFLA,137.0,20737.0,151.9
CHLEF,104.0,20209.0,194.3
BEJAIA,180.0,18708.0,103.9
GHARDAIA,100.0,17900.0,179.0
MEDEA,305.0,16960.0,55.6
TIZI-OUZOU,98.0,13589.0,138.0
RELIZANE,123.0,12630.0,102.7
DJELFA,112.0,12590.0,112.4
ORAN,98.0,12234.0,124.7
NAAMA,137.0,12234.0,89.3
TEBESSA,70.0,8610.0,123.0
BECHAR,85.0,7225.0,84.8
GUELMA,49.0,6330.0,129.2
SOUK.AHRAS,539.0,5635.0,10.5
BOURA,92.0,4426.0,48.4
TAMANRASSET,40.0,3924.0,98.4
ADRAR,18.0,3593.0,202.4
ÔUARGLA,5.0,2960.0,592.0
B.B.ARRERIDJ,57.0,2858.0,50.1
EL-BAYADH,25.0,2555.0,102.2
CONSTANTINE,57.0,2314.0,41.0
ILLIZI,11.0,1176.0,111.6
TINDOUF,1.0,720.0,720.0
TISSEMSILT,8.0,420.0,52.5
,,71589.5,
