BISKRA,2503,3664280,1464
EL-OUED,3397.0,2398000.0,705.9
TIPAZA,2492.0,1539070.0,617.7
MOSTAGANEM,2396.0,1327485.0,554.2
TLEMCEN,1010.0,717500.0,710.4
ALGER,949.0,523840.0,552.1
AIN-DEFLA,595.0,512750.0,861.8
JIJEL,669.0,420250.0,628.6
CHLEF,587.0,372424.0,634.2
A.TEMOUCHENT,957.0,341574.0,356.9
BOUMERDES,496.0,266412.0,536.9
SAIDA,588.0,263600.0,448.3
SETIF,608.0,203421.0,334.5
S.B.ABBES,310.0,170500.0,550.0
ADRAR,672.0,170114.0,253.2
M'SILA,375.0,142800.0,380.8
KHENCHELA,304.0,136700.0,449.7
MEDEA,598.0,135840.0,227.2
SKIKDA,413.0,123750.0,300.0
LAGHOUAT,350.0,112500.0,321.4
RELIZANE,308.0,96815.0,314.8
MASCARA,350.0,86600.0,247.4
SOUK-AHRAS,311.0,86520.0,278.2
BEJAIA,335.0,84885.0,253.1
MILA,210.0,71806.0,341.2
ORAN,232.0,69842.0,300.9
GUELMA,184.0,67490.0,366.8
TIARET,220.0,66000.0,300.0
BATNA,280.0,61140.0,218.2
O.E.BOUAGHI,200.0,60000.0,300.0
BOUIRA,202.0,59194.0,292.7
BLIDA,109.0,58195.0,531.5
OUARGLA,218.0,51057.0,233.9
TIZI-OUZOU,168.0,48209.0,286.6
EL-BAYADH,137.0,47895.0,349.6
TAMANRASSET,220.0,44460.0,202.5
DJELFA,285.0,42000.0,147.4
BECHAR,240.0,36012.0,150.0
TISSEMSILT,112.0,28884.0,257.9
NAAMA,75.0,20514.0,273.5
B.B.ARRERIDJ,144.0,19935.0,138.7
TEBESSA,110.0,13360.0,121.5
CONSTANTINE,23.0,4600.0,204.4
TINDOUF,7.0,4440.0,672.7
GHARDAIA,30.0,4359.0,145.3
ILLIZI,16.0,1766.0,110.0
ANNABA,0.0,0.0,0.0
EL-TARF,0.0,0.0,0.0
,,307891.4166666667,
