TIARET,135000,1904000,15.6
AIN-DEFLA,57300.0,1150000.0,21.3
CHLEF,65995.0,1113678.0,17.4
BOUIRA,39194.0,1096578.0,28.0
GUELMA,63037.0,1077332.0,18.0
MILA,64968.0,1024232.0,23.1
RELIZANE,73802.0,1018824.0,15.3
MEDEA,70207.0,990477.0,16.5
A.TEMOUCHENT,50640.0,877190.0,17.9
CONSTANTINE,52380.0,763978.0,15.1
SETIF,122954.0,660500.0,9.4
TISSEMSlLT,51800.0,648100.0,14.6
TLEMCEN,51150.0,612850.0,12.0
SKIKDA,26239.0,570548.0,22.0
SBABBES,48360.0,523524.0,11.4
KHENCHELA,61700.0,520786.0,16.5
BISKRA,12450.0,505121.0,40.6
EL-OUED,12000.0,504000.0,42.0
EL-TARF,22000.0,496340.0,23.0
ANNABA,12355.0,409622.0,33.2
TEBESSA,87000.0,379393.0,10.0
TIPAZA,13392.0,354581.0,27.7
SOUK-AHRAS,75000.0,287182.0,6.2
SAIDA,27582.0,283057.0,12.3
ADRAR,5907.0,224035.0,39.1
BLIDA,6841.0,180839.0,26.4
MA SCARA,30200.0,178000.0,10.4
MSILA,16215.0,171300.0,22.9
TIZI.OUZOU,6235.0,158851.0,25.7
GHARDAIA,3789.0,156550.0,41.3
O.E.BOUAGHI,60987.0,148000.0,13.1
BATNA,56000.0,147941.0,11.0
LAGHOUAT,7937.0,115937.0,18.8
BOUMERDES,3530.0,100463.0,28.5
ORAN,9899.0,88648.0,9.4
MOSTAGANEM,5300.0,88212.0,16.8
DJELFA,18000.0,84700.0,24.9
BEJAIA,5306.0,79324.0,14.9
OUARGLA,1755.0,64486.0,36.8
B.B.ARRERIDJ,62465.0,59000.0,7.9
ALGER,1844.0,51969.0,28.5
JIJEL,625.0,15553.0,24.9
EL-BAYADH,2494.0,11125.0,21.3
BECHAR,273.0,8100.0,30.0
TAMAN RASSET,515.0,2661.0,5.5
NAAMA,67.0,1875.0,28.0
ILLIZI,4.0,108.0,27.7
TINDOUF,0.0,0.0,0.0
,,414782.7083333333,
