EL.OUED,35000,11530000,329.4
AIN.DEFLA,20000.0,6879365.0,344.0
MOSTAGANEM,14289.0,4471604.0,312.9
MASCARA,12437.0,3552500.0,285.6
BOURA,6215.0,2031714.0,326.9
SKIKDA,5959.0,1581175.0,265.3
TLEMCEN,5283.0,1543400.0,292.1
TIARET,5364.0,1469312.0,273.9
CHLEF,4342.0,1265090.0,291.4
TEBESSA,2540.0,920000.0,362.2
BOUMERDES,2928.0,904420.0,308.9
SAIDA,3206.0,893066.0,278.6
RELIZANE,3100.0,888675.0,286.7
DJELFA,3000.0,721300.0,240.4
LAGHOUAT,2276.0,687500.0,302.1
MILA,1687.0,675210.0,400.2
TIPAZA,1960.0,648650.0,330.9
MEDEA,2189.0,550825.0,251.6
SETIF,1964.0,541543.0,275.7
S.B.ABBES,2404.0,538170.0,223.9
ÔUARGLA,1595.0,485234.0,304.2
GUELMA,1377.0,434311.0,315.4
ALGER,1069.0,432630.0,404.9
BATNA,1390.0,421420.0,303.2
BLIDA,628.0,301080.0,479.6
EL-BAYADH,936.0,283667.0,303.1
TIZI-OUZOU,747.0,219475.0,293.9
EL.TARF,580.0,200300.0,345.3
M'SILA,480.0,134400.0,280.0
JIJEL,520.0,106430.0,204.7
SOUK.AHRAS,476.0,105900.0,222.5
ADRAR,451.0,87745.0,194.6
NAAMA,389.0,78205.0,201.0
O.E.BOUAGHI,283.0,73237.0,258.8
A.TEMOUCHENT,242.0,73190.0,302.4
BEJAIA,295.0,57780.0,195.9
BISKRA,220.0,47400.0,215.5
GHARDAIA,164.0,44100.0,268.9
ANNABA,95.0,38600.0,406.3
ORAN,122.0,34418.0,282.7
CONSTANTINE,167.0,32800.0,196.4
TISSEMSILT,148.0,22070.0,149.1
BECHAR,111.0,19940.0,180.5
KHENCHELA,93.0,16170.0,173.9
B.B.ARRERIDJ,73.0,14650.0,200.7
TAMANRASSET,27.0,4689.0,173.7
TINDOUF,4.0,590.0,147.5
ILLIZI,1.0,75.0,150.0
,,959667.1875,
