BISKRA,1040,782900,752.8
MOSTAGANEM,973.0,392770.0,403.8
SETIF,409.0,225963.0,552.9
TIPAZA,650.0,208333.0,320.7
JIJEL,286.0,204601.0,715.0
TLEMCEN,632.0,159280.0,252.0
ALGER,546.0,151265.0,277.2
MASCARA,637.0,137900.0,216.5
BLIDA,232.0,118046.0,509.5
LAGHOUAT,329.0,99300.0,301.8
SAIDA,404.0,77900.0,192.8
TIARET,369.0,77075.0,209.0
SKIKDA,388.0,65396.0,168.5
A.TEMOUCHENT,274.0,63054.0,230.2
BOUMERDES,324.0,58938.0,181.9
ANNABA,382.0,57799.0,151.3
O.E.BOUAGHI,231.0,43900.0,190.5
BATNA,248.0,43328.0,174.7
EL-OUED,119.0,42010.0,354.2
MILA,130.0,38315.0,295.2
KHENCHELA,148.0,37000.0,250.0
S.B.ABBES,166.0,35620.0,214.6
AIN-DEFLA,76.0,29570.0,391.7
M'SILA,120.0,28000.0,233.3
BEJAIA,200.0,27942.0,139.8
CHLEF,130.0,23458.0,180.0
EL-TARF,195.0,23250.0,119.2
MEDEA,324.0,19660.0,60.7
GHARDAIA,100.0,17900.0,179.0
DJELFA,180.0,16480.0,91.6
RELIZANE,121.0,16200.0,133.9
ORAN,97.0,13124.0,134.6
TIZI-OUZOU,99.0,12891.0,129.8
NAAMA,117.0,10256.0,87.7
TEBESSA,80.0,9840.0,123.0
GUELMA,74.0,9270.0,125.3
BECHAR,79.0,6676.0,84.9
CONSTANTINE,43.0,5310.0,123.3
ADRAR,30.0,5256.0,174.7
EL-BAYADH,39.0,4715.0,122.5
BOUIRA,86.0,4095.0,47.9
TAMANRASSET,17.0,2829.0,164.7
SOUK-AHRAS,230.0,2750.0,12.0
B.B.ARRERIDJ,47.0,2580.0,54.9
OUARGLA,4.0,1500.0,375.0
TINDOUF,3.0,1280.0,500.0
ILLIZI,10.0,1107.0,110.0
TISSEMSILT,8.0,520.0,69.3
,,71190.66666666667,
